| Edible | Polypore | Convex | Bellshaped | Flat | Depressed | CupFungi | CoralFungi | Knobbed | Conical | JellyFungi | Stinkhorns | Earthstars | Bolete | ToothFungi | Shellshaped | Funnelshaped | Puffballs | Corticioid | Chanterelles | Cylindrical | Truffles | FalseMorels | TrueMorels | Cauliflower | Smooth | Fibrous | FlatScales | Patches | Silky | RaisedScales | Hairy | Powder | Velvety | R    | G    | B    |
| 1      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 1       | 0     | 0            | 0     | 0      | 0       | 255  | 165  | 0    |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 1        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 0    | 0    | 0    |
| 2      | 0        | 1      | 1          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 1      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 1       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 255  | 255  | 0    |
| 2      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 1          | 0       | 0     | 0            | 0     | 0      | 0       | 191  | 191  | 191  |
| 0      | 0        | 1      | 1          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 1       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 255  |
| 1      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 1            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 255  |
| 0      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 1       | 0          | 0       | 0     | 0            | 1     | 0      | 0       | 165  | 42   | 42   |
| 2      | 0        | 1      | 0          | 0    | 1         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 232  | 217  | 70   |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 255  |
| -1     | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 96   | 101  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 255  | 255  | 255  |
| 1      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 1       | 0     | 1            | 0     | 0      | 0       | 255  | 255  | 255  |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 255  | 255  | 255  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 255  | 255  | 255  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 255  | 255  | 255  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 192  | 77   | 94   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 1         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 1          | 0       | 0     | 1            | 0     | 0      | 0       | 237  | 183  | 201  |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 255  |
| 0      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 0      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 1          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 146  | 85   | 85   |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 1          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 219  | 112  | 147  |
| 1      | 0        | 0      | 1          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 1     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 1          | 1       | 0     | 0            | 0     | 0      | 0       | 210  | 148  | 148  |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 1       | 0     | 0            | 0     | 0      | 0       | 210  | 148  | 148  |
| 2      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 255  |
| 1      | 0        | 0      | 1          | 0    | 1         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 237  | 183  | 201  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 192  | 203  |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 219  | 112  | 147  |
| 1      | 0        | 1      | 0          | 0    | 1         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 210  | 148  | 148  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 237  | 138  | 73   |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 0      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 146  | 85   | 85   |
| 1      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 1        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 0    | 0    | 0    |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 82   | 21   | 21   |
| 0      | 0        | 1      | 0          | 1    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 2      | 0        | 0      | 0          | 0    | 0         | 1        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 1            | 0     | 0      | 0       | 255  | 165  | 0    |
| 0      | 1        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 1          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 1          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 82   | 85   | 21   |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 1          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 0    |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 1          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 0    | 64   | 127  |
| 1      | 0        | 0      | 0          | 0    | 0         | 1        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 1     | 0      | 0       | 255  | 0    | 0    |
| 1      | 0        | 0      | 0          | 0    | 0         | 1        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 1     | 0      | 0       | 255  | 0    | 0    |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 1          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 0    |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 82   | 21   | 21   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 1           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 210  | 180  | 140  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 0    | 0    | 0    |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 219  | 112  | 147  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 82   | 21   | 21   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 64   | 0    | 64   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 64   | 64   | 64   |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 0    | 0    | 0    |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 0    | 0    | 0    |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 1          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 64   | 64   | 64   |
| -1     | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 127  |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 1          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 0    | 0    |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 1          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 0      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 127  | 0    | 0    |
| 2      | 0        | 1      | 1          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 82   | 0    |
| 1      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 192  | 203  |
| 1      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 1      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 128  | 128  | 128  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 0    |
| 0      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 1          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 219  | 112  | 147  |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 238  | 130  | 238  |
| 0      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 0    |
| 2      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 219  | 112  | 147  |
| 0      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 146  | 85   | 85   |
| 1      | 0        | 0      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 127  |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 192  | 203  |
| 1      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 1       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 169  | 154  | 134  |
| 1      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 173  | 120  | 137  |
| 2      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 219  | 112  | 147  |
| 1      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 1            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 165  | 42   | 42   |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 210  | 103  | 21   |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 173  | 120  | 137  |
| 0      | 0        | 1      | 0          | 0    | 1         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 192  | 203  |
| 1      | 0        | 0      | 0          | 1    | 0         | 0        | 0          | 0       | 1       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 146  | 85   | 85   |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 255  | 255  | 0    |
| 2      | 0        | 1      | 0          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 173  | 56   | 137  |
| 1      | 0        | 0      | 1          | 0    | 0         | 0        | 0          | 0       | 0       | 0          | 0          | 0          | 0      | 0          | 0           | 0            | 0         | 0          | 0            | 0           | 0        | 0           | 0          | 0           | 1      | 0       | 0          | 0       | 0     | 0            | 0     | 0      | 0       | 146  | 85   | 85   |
